         0          1        1.9        2.9       3.96          5       5.78       7.16       7.94       8.84      10.22      11.44      11.74      13.48      14.48      14.84      15.24      16.44      16.72      17.42      17.96      19.42      20.78      22.04       22.9      24.46      25.62      26.82      27.02         28      29.26      30.14      30.06      31.64       32.9      33.68      34.16      35.86      35.34      35.66      37.12      38.46      39.28      40.32      43.06      43.84      45.42      46.64       48.1      49.28      50.38      51.54      52.14      53.38      53.76      54.16      56.26      57.06      58.16      60.58      60.96       64.5      65.88      66.28      68.26      70.62      69.88      70.48      70.46      71.88      74.76      75.14      74.82       74.4       74.7      74.26      73.76      74.78      74.54      75.06      75.28      77.58      77.52      79.14       79.9       80.8      81.96       81.3      82.42      84.64      84.44       85.6      87.04      87.96      89.82      90.76      91.32      94.16       94.7      95.06 
         0          1       2.06       3.06       4.26       5.18       6.54       7.16       7.62        8.6       9.64      10.74      11.52      12.82      13.74      14.82       15.3      16.44       18.2      19.24      19.86      19.74       21.6      22.88      24.12      23.84      23.82      25.96      27.56       28.8       29.7       30.8      31.32      32.72      33.78      34.78      35.88      35.44      35.36      35.12       36.8      37.62      39.66       41.5      41.64      40.78      41.34      43.46      41.34      40.88      41.24       41.9       43.6      44.44      45.28       46.3      46.12      47.82       48.6       49.4       52.3      52.28      52.52      54.36      55.54      56.54      56.18      57.22      58.84      61.16      63.58       63.7      64.74      65.78      67.52      67.16      67.78      68.96      69.54       71.3       72.3       72.9      73.32      73.74      75.14       77.2      77.48      78.26      79.74      81.68      82.64      85.06       86.9      88.48      89.62      92.84      92.28       94.4      96.52      99.34 
         0          1       1.96       2.88       3.74       4.68       5.66       6.68       7.82       8.38       9.32      10.28      10.36      10.96      11.64      11.92       12.4      13.36      14.48      15.32      16.12      17.14      18.54       20.1       20.8      22.32      22.42      23.64      24.74      26.34       27.1      27.34      28.72      30.06      31.24      33.52      34.16      35.92       38.7      40.44      41.44      42.08      42.28       44.2      44.98      47.06      49.44      49.96      51.06      51.94      52.24       52.9      52.46      52.42      53.66       55.3       56.2      57.36      59.38      61.26       62.2      63.24      63.52      65.58       66.8      67.36      68.28      69.06      71.16      73.48      74.04      75.28      76.66      76.72      79.46      78.42       80.7      82.02      83.62      85.14      86.34       87.5         87      87.26      87.88      89.38       90.4      92.16      94.26      95.42      96.78      98.66       99.2     101.74      103.4     103.86     107.58     109.74     109.54      111.8 
         0          1       2.04       2.98       3.62       4.66       5.46       6.12       6.94       7.82       9.34      10.06       11.2       12.2      13.04      13.84      14.62       15.5      16.14      16.64      18.62      20.02      21.14      21.66       22.6      23.44       24.7      25.54       26.4       27.7      28.52      29.68       30.6      32.08       32.2       33.5      33.78       34.9      35.66       36.2      37.76       39.3      39.94      39.94      41.46      43.82      45.44       46.6      46.98       48.3      48.82      50.24      51.64      52.82       52.2      54.32      54.82      54.58      57.24      57.32      58.92      59.88      60.48      59.46      60.14      60.28       62.4      64.84      65.42      67.22       67.6       67.8      67.48      68.38      69.76      71.08      69.26      68.96      71.38      71.56      73.68      74.36       75.8      77.06      79.16      79.76      81.04      81.24      82.12      83.34      85.62      87.98      87.46      88.44      90.32         90      92.88      94.54      95.64      95.78 
         0          1       2.08       3.54       4.62       6.32       7.56       8.76      10.24      11.76       12.8      14.08      15.02      15.94      16.82      16.46      18.02      19.08      20.22      21.08       22.4      23.44      23.64      24.84      26.74      28.18      27.94      29.32      29.64      31.02      31.38      33.42      34.68      35.76      35.88      37.84      39.76      40.54      40.64      41.06      42.56      44.18       44.6      45.48      46.96      47.52      47.96      50.72      52.04      52.56      54.36      56.02      56.82      58.68      58.52      60.76       62.3      61.94      62.74         63      64.76      66.22      66.82      68.92      69.06      69.24      68.04      70.52       70.4       70.8      70.48      69.78      71.24      70.98      72.46      72.56      73.68      73.16      74.48      76.72      75.38       75.5      75.76      76.66      78.68       79.6       80.4      82.44      85.38      87.74      89.22      87.86      86.62      87.46       87.7      89.42       90.5      87.74      88.52      87.56 
         0          1       1.96       3.04       3.96        5.1       5.92       7.02       7.84       9.34       10.5      11.28      12.18       13.2      14.26       15.5      16.14      17.54      18.88      20.64      21.82      22.86      24.66      25.16      26.76      28.08      30.38      32.78      33.96      36.12      36.28       38.3       38.8      38.66      40.12      43.14       45.8      47.06      49.42      51.62      50.32       51.1      51.88      52.96      54.28      55.84      57.74      58.24       58.8      58.88       58.5      58.96      61.32      62.98      65.66      67.94      69.88       70.4       71.2      72.18      72.72      73.42      74.24      74.42      76.02      76.38       76.6       77.7      79.26       81.5      82.44       83.4      84.98      84.36       86.4      84.14      83.46      84.84      86.18      88.86      89.08      88.46      87.98      88.34       89.2      89.82      90.58       91.1      90.34      91.02      92.06      91.76      94.04      94.54       94.4       94.1      94.58      94.66      96.42      95.72 
         0          1       1.96       2.96       4.14       5.38       6.52          8       8.48      10.32      11.52       12.6      14.02       14.6      15.84      16.44       17.1      17.54      19.16      19.68      20.72      21.22      22.18      22.84      23.98       24.8      24.98      25.76      26.28      26.32      26.38      27.34      28.98       28.3      29.18      29.64      30.04       30.2      31.12      32.26      33.52      34.58      35.02      36.34      36.98       37.9      37.88       38.7      39.88       40.2       41.4      42.56      42.22      42.46      43.26      43.42       44.2       45.3      47.16      49.28      50.06      50.56      52.58       54.1      54.74      54.72      56.16         57      57.76       58.7      60.18      60.74      60.48      60.98       63.3      65.34      65.96      67.98      70.06      69.22      70.84      70.96      70.22      70.58      70.38      72.26       72.2       71.7      73.14      74.76      74.02       74.8      77.02      77.92      77.56       76.2      77.34      77.56      77.54      77.56 
         0          1       2.06       3.22       4.34        5.6       6.56       7.98       9.36      10.18      11.18      11.78      12.18      13.62      14.44      15.18      17.24      18.54         19      19.28      19.52      21.02       22.1       23.4      24.92      26.42      28.26      28.22      28.42      28.88      29.64      30.88       31.9      32.04      31.28      33.24      34.46       35.5      35.84      35.56      35.56      36.32      38.42      39.68      41.24       41.7      41.94      42.44      42.74      44.52      46.36      47.04       48.2       49.6      49.62       51.2      52.58      54.82      56.96      58.98      59.26       61.1      62.06      62.46      64.58      65.98      65.32      65.38      67.06       68.7      71.52       71.9      74.02      76.48       76.4         77      78.76      79.48      79.92      81.16      82.62      84.12      83.58      85.46      88.74      89.12       91.4      90.74      92.56      95.18      96.34      96.68      99.12      98.86      98.38      99.86       99.3      99.12      99.44     100.72 
         0          1          2       2.86       3.68        4.7       5.68       6.38        7.5        8.5       9.38       9.92      10.64      11.68      12.16      13.36      13.62         15      16.04      17.06       17.9      17.88      19.44      20.14      21.02      22.06       22.7      23.48      24.04      23.98      25.16      26.04      27.64      29.16      29.24       30.2      30.34      30.82      30.84      31.82       33.5      35.18      35.94       36.7      38.54      40.66       40.8      41.06       42.5      43.52      43.82      44.74      45.36      46.64       47.9      49.62       51.6      50.64      53.38      55.32      56.98       58.3      61.68      64.42      65.62         66      69.24      70.18       72.6      74.14      73.94      74.68      74.46      76.08      75.28       76.3      77.24      78.16      78.84      80.14      81.76       80.6      80.26      79.84      80.36      81.08       80.9      82.48      81.78      80.46      81.72       82.5      84.08       84.5       84.2      85.14      84.76      85.98      86.64      87.38 
         0          1       2.26       3.36       4.26       5.04       6.04       7.08       7.94       9.36      10.42      11.58      12.66      13.38      13.76      15.36      16.18      17.36       18.1      19.42      20.72       21.9      22.88      24.02      24.66      26.28      28.74       29.9       30.8         32      32.44      33.48      35.04       35.9      37.18      37.18      37.72      39.54       40.5      42.28      43.72      44.32       46.4      44.44      45.56      47.88       48.2      48.38      48.58      48.78      50.38       51.2      52.42      52.78      56.12      57.96      59.12      59.96      61.66      62.44       65.3      65.34      67.78      67.28       67.1      68.42      68.72      70.06      73.74      75.46      75.78      75.86      75.88      76.98      78.76      78.24      78.36      79.06      80.78      81.74      82.46      85.38         87      88.06       87.1      88.86      89.52      91.38      92.06      92.32      91.28      91.24      95.34      93.86      96.06      97.54      97.64       97.4        100      99.22 
         0          1       2.14       3.12       3.88       4.74        5.8       7.28       8.32       9.24      10.16      10.86       11.3      11.48      12.36      12.66      13.58      14.94      16.78       18.1      18.88      19.56      20.42      21.56       22.4      23.22      25.36       26.3      27.48      28.16         29      30.56      31.14      33.86      34.58      35.38      36.04       36.9       38.1       38.6      39.32      39.82      39.98      43.14      44.92      45.42       46.2      46.74      49.12      50.32      51.34      52.42      53.58      54.08      53.96       55.2      56.04      57.28      60.26      61.14      60.72      61.02       62.1      62.68      65.56       64.8      66.92       68.5      70.96      71.28         71      70.96       71.4      71.74      72.32      74.48       76.2         75      76.14       76.7      76.38      77.84      78.58      79.06      79.92      82.06      82.08      82.96      84.06      83.68      86.58      86.78      88.58      88.38      90.68      90.12      92.24         93      95.44      95.58 
         0          1       2.18        3.2       4.42       5.36       6.52       7.76       8.44       9.56       10.1      10.54      11.98         13       13.8      15.44      16.56      17.78      19.56      20.62      21.34      23.38       23.4      24.18      25.12      25.76       26.7       27.2      28.18      29.46      29.62       30.4      32.04      33.56      34.74      35.82      36.62      38.48      39.56      41.26         43      43.56      44.02       45.8      46.72      47.38      49.26      50.04      50.84      51.32      52.18      51.54      51.54      52.34      52.74      52.74      54.62      54.98      54.44      55.56      56.68      57.32       58.4      57.46      59.46      60.12      60.72       63.3      64.14      66.36      66.62      66.86      68.02      68.38      68.84      69.38      69.52      70.68      70.16      71.64      71.08      72.88      72.36      73.08      74.26      74.86      78.72       78.3       78.5       77.3      76.32      78.52      77.96      78.52      80.04      80.54      83.38      82.02       83.3       85.8 
         0          1       1.94       3.12       4.42        5.2       6.06       6.92       7.94       8.92         10       10.9      11.68      12.54      13.18      14.16      15.74         17       18.5      19.32       20.3      21.24      22.62      23.12       23.9      24.18      24.86      26.18      26.18      26.92       29.1      29.18      29.98      30.94      31.12      32.64      33.12      34.26      34.96      36.26      38.04       38.8      39.06       38.6       38.5      40.04      39.64      41.02       42.7      43.84      45.04      46.06       47.3      48.34      49.04      49.68      49.54      50.68      51.96       52.3       51.6      50.84      52.92      53.94      55.38      56.16      56.54      57.52      58.92      59.24      59.72      60.52       62.4      62.54         63      65.24       65.5      65.12       66.7      68.56       69.7      72.06       71.3      73.46       74.7      75.68      77.78      78.12       80.7      80.14      81.88      83.32      84.58      84.14      86.04      85.98      87.44      88.02      87.62      89.56 
         0          1          2       3.18       4.38       5.72       6.48       7.16       7.98       9.26      10.22      11.44       12.5      13.78      14.74      14.98      15.84      16.82       18.3       19.3      20.18      21.06       21.9      22.28      23.22      23.86      24.32       25.2      27.24      27.96       29.3      30.14      31.46      32.28      32.98       33.3      34.82      37.08      37.32      38.46      37.78      37.66      37.82       39.7      39.94      41.02      42.36      43.86      44.82      46.04       49.3      50.98      51.26      52.56       51.1      52.42      53.72       53.9       55.6       56.1      57.58      57.56      60.48      61.74      60.26      60.84      62.78       62.9      63.64      64.84       66.4      67.66      68.46      69.72      69.98      70.24      71.64      71.08      71.94       72.9      74.48      75.16       74.9      74.76       75.4      75.24      74.66       76.9      78.58      80.44      79.34      80.08       79.8      80.08      81.74      82.28      83.22      83.58      85.32      86.38 
         0          1       1.92        3.1       4.42       5.14        6.4       7.74        9.1      10.04      11.12      12.36       13.8      14.28      15.44      15.96      16.82       17.7      18.86      19.96      21.98      22.32      23.74      24.76       25.6      25.88      27.76       28.6      29.48       31.3       31.3      32.52      33.44      34.44      35.86      36.24      37.32      38.14      38.94      39.34      38.72      40.14      41.64      42.98      43.48       43.3      43.06      43.22      43.84       45.1       44.8      47.12       48.8      49.48      50.42      53.14      54.96      55.76      56.42       58.2      60.28      60.46      62.96      63.62       63.9       65.7      65.98      66.98      69.52         69      68.96      69.54      71.46      72.94       74.7      75.34      77.94      78.28      78.66      79.88      80.22      80.16      81.62      82.08      83.86      83.88      84.68      85.78       86.2      86.02       86.2      86.34      86.18      86.94      86.48       88.1       90.1      90.66      93.52      93.72 
         0          1       2.12       2.82       3.88       4.48       5.42       6.48       7.44       8.34      10.36       11.5      12.96      13.68      13.84      15.42      15.94      17.26       17.8      18.06      19.42      20.06      21.02      22.36      22.34      23.58      24.54      25.42      25.96       25.6      26.36      27.62      28.92      29.36       30.4      32.46      33.42      33.74      35.08      35.42      37.08       37.8      37.16      38.46      41.22      42.12       42.9      43.26      42.74      44.12      45.64      48.04      47.62       47.7         49      50.04      50.78       53.3      54.46      55.46      56.86      58.02      58.56       59.1      59.06      60.34      63.28       62.8      63.88      64.22      65.64      67.86       68.6      67.86      68.76      69.16      69.38      70.62      71.36      72.26      73.44      73.56      74.68      76.62      78.08      80.64       83.2      83.98      85.62      87.02       88.6      89.92      91.76      91.42      92.16      91.76      93.74      95.96      97.16      97.82 
         0          1       2.22       3.06       4.34       5.34       6.62       7.68        8.4       9.24      10.58      11.62      12.72      13.92      14.58      16.12      17.34      17.42      18.68      19.96      20.76      20.64      22.42      24.84      25.88      26.82      28.66       29.8      31.14      32.96      34.68       34.8       35.6      36.96      36.82      36.52       37.1         38      38.12         39      39.76       40.9         43      44.14      44.36      45.56      46.72      47.32       48.5       49.1       49.7         51       51.6      52.64      52.36      54.28         55         56      57.02      58.28      58.56      59.98      61.74      61.74      63.36      63.34       65.3      65.66      68.02       68.8      68.72      68.52      68.88      70.16      70.44      71.74      72.78      72.96      73.18      73.52      76.34      77.84      80.64      82.26      82.42       83.7      84.94      87.28      88.38      88.66      88.74      90.16      92.32       93.1      96.88      98.04     100.86      103.7      105.4      109.4 
         0          1       1.96       2.76       3.58       4.46       5.42       6.58       7.86       9.14      10.44      11.56      12.16      13.88      14.42      15.44      15.84      16.92      18.36      19.94      20.22      21.44      23.02       23.8       23.8      25.72      26.44      27.92      30.02      31.02      31.74      32.32      33.84      33.92       34.7      36.34      36.98      37.86       38.5      38.04      37.82      38.78      40.02       40.6       40.6       41.3      41.98       41.9      42.38      44.58       47.2      50.46      50.78      52.94      55.14         57      59.48      61.42       62.5      64.36         66      66.06      68.62       69.7      71.44      71.26      71.22       72.2       73.2       74.1      74.24      75.78      77.52       78.6         78      79.12      80.56      82.68      83.74      85.62       87.9      87.64       87.9      90.44      92.28       91.5      91.78      94.72       94.4       93.6      96.76       96.2      97.62      99.94     102.28      103.6     104.36      105.3      107.6     108.58 
         0          1       2.06          3       4.02       5.14       6.08       6.38       7.46       8.24       9.56      10.96      11.74      13.34       14.6      15.22      16.12      16.94      18.12       18.6      20.18      21.38       21.9       22.5      23.08      25.04      26.44      27.16      27.28       28.5      29.32      31.44      32.66      34.02       34.8      35.54      36.24      36.66       37.1      37.54      38.22      39.24      40.14       40.8      40.84      40.94      41.68      43.28      44.88      44.88      45.58      47.02      49.04      49.44       50.5      51.62      53.62      53.24      55.08       55.8      56.62         57      59.54       62.4      63.76      66.08      68.28      68.42         69      68.84      68.54      70.78      71.78       71.6      72.36      74.54      74.62       75.1      76.98      77.44       77.2      77.86      77.96      80.86      81.56      82.66      82.98      85.88      87.72      87.44      89.22       91.6      93.66      94.82       96.4      97.46       99.4      99.34     101.54     101.88 
         0          1       1.98       3.12        4.1       5.16       5.78       6.82       8.22       9.46      10.32      11.42      11.86      12.98      14.06      15.28      16.06       16.7       17.8      19.32      20.28      21.54         22      22.74      23.52      24.58      25.48         27         28      28.86      28.98      30.86      33.08       34.8      35.16       36.7      37.62      37.86      39.68      39.76      41.72      43.42      45.62      47.24      48.02       50.5      51.48       52.2      53.88      54.74      55.78       56.8      56.92      58.02      59.16       60.5      61.64      62.06      62.86      63.72      64.42      67.06      66.52      66.18      66.62       68.2      70.34      71.88      72.56      74.04      76.18      76.24      77.34      78.44      80.54         82         83      84.12      85.66      87.74      89.58      91.22      93.02       93.1      95.56      95.92      97.94     100.62     103.08     103.64     105.48     108.34     108.88     112.22     114.48     115.08     118.38     120.26     122.82     124.92 
         0          1       1.88          3        3.8       4.64       5.68       7.02       8.28        9.1        9.2       9.96       11.2      11.72      13.14      14.72       15.6       16.6      17.94      18.92      19.88      20.62      21.66      22.08      23.58      23.52       24.4      25.34      25.94      27.56      29.04      30.32      31.26      33.28      33.72      34.54       35.9      36.24      36.94       38.1      39.14      40.14      41.98      42.68      43.34       44.2      44.18       45.4      46.38      46.28      45.92      45.84      46.82      46.36      48.02       49.8      50.52       51.8       51.3       51.5       53.2      52.58      53.06      53.94      55.02      55.06      55.06      56.36      55.66      57.94       58.2      58.82      58.78      59.34      60.26      59.98      60.32      61.72      62.76      63.92      64.34      65.84       66.9      68.44      68.94      69.66      70.32       71.1      74.22      73.76       75.4      76.78      79.72       81.7      82.32      83.36       84.5      85.44       85.3         85 
         0          1       1.88        2.7       3.82       4.88       6.28       6.98       7.46       8.48       9.94      11.14      12.72       13.9      14.32      15.32      15.72      16.64      17.76      18.92       19.7       20.3      21.28      22.38      23.58      24.96      26.62      27.22      27.22      27.12      27.68      28.38      29.36      29.88       31.2       32.7      34.76       35.4      35.74      36.12      36.28       36.4      36.34      37.72      38.36      38.76      40.48      41.64      41.48      43.04      43.18      43.44      44.78      47.02      48.58      47.92      48.98      49.04      49.56       51.1      52.56      53.52      55.54      56.54      57.68      58.08      59.48      61.96      63.92      64.06      64.28      65.22      66.52      68.36      68.94       69.4      71.34      71.98      73.74      74.38      77.58       78.8       79.4      79.46      81.32      84.02         84      83.56      84.24      84.18       85.7      85.48      84.82       84.8      86.04      88.28      89.76      90.12      90.08      91.88 
         0          1       1.98       3.28       4.16       5.22       6.58        7.9       9.18       10.1       10.8      11.06       11.8         14       15.2      16.38      16.44      17.96      18.66      20.62      21.68      23.26      24.46      25.44      26.92      27.66      28.64      30.82      31.32      32.44      34.16      33.94      35.18      36.12      36.82      37.16       38.6      40.34       41.6       43.9      45.02      46.54      47.48       48.8      49.16       51.2      53.34       52.6      55.74       56.5      58.18       59.1      61.76      60.54       62.3      63.14      64.22       65.4      66.88      68.08      69.34      69.06      70.68      71.46      73.04      73.94      75.18      76.46      76.56      78.64      79.96      81.12      83.66      84.48         85      86.06      85.84      85.52         87      88.76      89.26       90.4      90.14       93.1       94.5      93.96      94.04      95.14      96.48      96.44       97.6      97.48      97.46      98.18      99.68      100.5     100.16     101.46     103.52     104.46 
         0          1       1.98       3.02       3.52       4.26       5.48       6.86       8.12       9.62      10.94       12.1       13.4       15.4      16.18       17.4      18.24      19.26      20.98       22.3      24.02      25.64      25.92      27.02      27.98      29.68       30.8      31.22      32.12      32.56      32.94      33.86      34.74      36.92         39      39.48       39.9      41.16       42.6      44.26      46.48       47.7      49.04       49.5      49.72       50.9      51.58      52.36      52.46      52.14      51.46         52      52.82       53.1       52.8      54.88      55.42      56.48      58.06      57.28      58.44      60.06      60.56      60.52      62.28      61.92      63.74      63.98         65       66.2      68.18      68.74      68.68      69.36      69.22      69.62      69.94      69.84       68.8      69.54      68.74      70.32      70.34       71.1      73.24      73.08       73.2       73.8      75.08      75.68      77.26       77.7      77.72      79.12       78.9      80.36      82.12      82.88      84.54      85.08 
         0          1       2.04       2.82       3.72        4.4       5.48       6.18        7.4       8.24       9.32      10.54      11.12      11.98      12.96      13.92       16.1      16.44      17.62      18.22      18.72      19.58      20.46      21.62       23.5      23.58       25.1      25.46       26.4      27.04      27.32       28.1      28.86      29.48      30.98      30.92      32.02      34.56       35.4      35.82      36.08      37.34       38.8      41.56      43.42       44.4      44.54         47      48.52       48.6      49.98       50.7      51.56      51.32      52.08         53      54.62      56.86       57.7      58.66       59.6      61.46      59.84      60.38       61.2      61.18      63.32      65.24      66.22      67.28      68.26      69.04      70.46      73.02       73.2      74.24      75.66      77.86      78.18      78.84      78.96      79.78      81.06      82.82      83.32      83.06      84.22      86.82      88.18       89.3       90.7      90.92      91.26      91.32      89.98      90.46       94.1      95.32       95.6      97.38 
